combination,rate
"(1,)",1.0
"(2,)",1.0
"(1, 2)",1.0
"(0, 4, 5, 6, 7, 8)",0.8382838283828383
"(0, 1, 4, 5, 6, 7, 8)",0.8382838283828383
"(0, 2, 4, 5, 6, 7, 8)",0.8382838283828383
"(0, 1, 2, 4, 5, 6, 7, 8)",0.8382838283828383
"(0, 4, 5)",0.834983498349835
"(0, 1, 4, 5)",0.834983498349835
"(0, 2, 4, 5)",0.834983498349835
"(0, 1, 2, 4, 5)",0.834983498349835
"(0, 4, 5, 7, 8)",0.834983498349835
"(0, 5, 6, 7, 8)",0.834983498349835
"(0, 1, 4, 5, 7, 8)",0.834983498349835
"(0, 1, 5, 6, 7, 8)",0.834983498349835
"(0, 2, 4, 5, 7, 8)",0.834983498349835
"(0, 2, 5, 6, 7, 8)",0.834983498349835
"(0, 1, 2, 4, 5, 7, 8)",0.834983498349835
"(0, 1, 2, 5, 6, 7, 8)",0.834983498349835
"(0, 5)",0.8316831683168316
"(0, 7)",0.8316831683168316
"(0, 1, 5)",0.8316831683168316
"(0, 1, 7)",0.8316831683168316
"(0, 2, 5)",0.8316831683168316
"(0, 2, 7)",0.8316831683168316
"(0, 3, 7)",0.8316831683168316
"(0, 5, 7)",0.8316831683168316
"(0, 6, 7)",0.8316831683168316
"(0, 7, 8)",0.8316831683168316
"(0, 1, 2, 5)",0.8316831683168316
"(0, 1, 2, 7)",0.8316831683168316
"(0, 1, 3, 7)",0.8316831683168316
"(0, 1, 5, 7)",0.8316831683168316
"(0, 1, 6, 7)",0.8316831683168316
"(0, 1, 7, 8)",0.8316831683168316
"(0, 2, 3, 7)",0.8316831683168316
"(0, 2, 5, 7)",0.8316831683168316
"(0, 2, 6, 7)",0.8316831683168316
"(0, 2, 7, 8)",0.8316831683168316
"(0, 3, 6, 7)",0.8316831683168316
"(0, 3, 7, 8)",0.8316831683168316
"(0, 5, 7, 8)",0.8316831683168316
"(0, 6, 7, 8)",0.8316831683168316
"(0, 1, 2, 3, 7)",0.8316831683168316
"(0, 1, 2, 5, 7)",0.8316831683168316
"(0, 1, 2, 6, 7)",0.8316831683168316
"(0, 1, 2, 7, 8)",0.8316831683168316
"(0, 1, 3, 6, 7)",0.8316831683168316
"(0, 1, 3, 7, 8)",0.8316831683168316
"(0, 1, 5, 7, 8)",0.8316831683168316
"(0, 1, 6, 7, 8)",0.8316831683168316
